Region,Sample,Classification,Mean,Std,Variance,Zero %,NaN %,Inf %,Min,Max,Unique Values
mangaluru,sample_000,HIGH_NODATA,4752.8291015625,11925.69140625,142222112.0,76.20059742647058,0.0,0.0,0.0,50420.1171875,16536
mangaluru,sample_001,HIGH_NODATA,9762.18359375,15615.455078125,243842432.0,51.20059742647059,0.0,0.0,0.0,50420.1171875,33819
mangaluru,sample_002,VALID,14769.791015625,17189.607421875,295482624.0,26.20059742647059,0.0,0.0,0.0,50420.1171875,51004
mangaluru,sample_003,VALID,19331.6328125,17291.76953125,299005280.0,3.3002068014705883,0.0,0.0,0.0,50420.1171875,66631
mangaluru,sample_004,VALID,19932.927734375,17217.6875,296448768.0,0.0,0.0,0.0,6701.716796875,50484.21875,68741
mangaluru,sample_005,VALID,19871.0078125,17208.244140625,296123648.0,0.0,0.0,0.0,6701.716796875,50484.21875,68704
mangaluru,sample_006,HIGH_NODATA,5821.75146484375,12951.6279296875,167744672.0,70.85966222426471,0.0,0.0,0.0,50420.1171875,20233
mangaluru,sample_007,VALID,10880.6982421875,16117.4111328125,259770944.0,45.85966222426471,0.0,0.0,0.0,50420.1171875,37501
mangaluru,sample_008,VALID,15905.841796875,17333.103515625,300436480.0,20.859662224264707,0.0,0.0,0.0,50420.1171875,54660
mangaluru,sample_009,VALID,19927.3359375,17239.076171875,297185760.0,0.9995404411764706,0.0,0.0,0.0,50420.1171875,68207
mangaluru,sample_010,VALID,20020.041015625,17218.4375,296474560.0,0.0,0.0,0.0,6701.716796875,49877.44921875,68811
mangaluru,sample_011,VALID,19901.8046875,17202.16015625,295914336.0,0.0,0.0,0.0,6701.716796875,49877.44921875,68753
mangaluru,sample_012,HIGH_NODATA,6850.0986328125,13769.6474609375,189603184.0,65.51154641544117,0.0,0.0,0.0,51722.6953125,23921
mangaluru,sample_013,VALID,11969.056640625,16504.22265625,272389376.0,40.511546415441174,0.0,0.0,0.0,52181.97265625,41178
mangaluru,sample_014,VALID,17020.724609375,17390.740234375,302437824.0,15.511546415441178,0.0,0.0,0.0,52181.97265625,58345
mangaluru,sample_015,VALID,20257.953125,17213.87890625,296317600.0,0.028722426470588237,0.0,0.0,0.0,52181.97265625,68896
mangaluru,sample_016,VALID,20121.044921875,17224.1484375,296671296.0,0.0,0.0,0.0,6701.716796875,52181.97265625,68864
mangaluru,sample_017,VALID,19946.455078125,17203.6640625,295966048.0,0.0,0.0,0.0,6701.716796875,49877.44921875,68765
mangaluru,sample_018,HIGH_NODATA,7842.16064453125,14416.1455078125,207825264.0,60.17922794117647,0.0,0.0,0.0,51722.6953125,27551
mangaluru,sample_019,VALID,12998.4580078125,16751.619140625,280616768.0,35.17922794117647,0.0,0.0,0.0,52181.97265625,44827
mangaluru,sample_020,VALID,18046.36328125,17319.154296875,299953088.0,10.179227941176471,0.0,0.0,0.0,52181.97265625,62000
mangaluru,sample_021,VALID,20297.8125,17170.509765625,294826432.0,0.0,0.0,0.0,5682.609375,52181.97265625,68991
mangaluru,sample_022,VALID,20142.80859375,17194.58203125,295653664.0,0.0,0.0,0.0,5682.609375,52181.97265625,68891
mangaluru,sample_023,VALID,19923.681640625,17181.1484375,295191840.0,0.0,0.0,0.0,5682.609375,49877.44921875,68768
mangaluru,sample_024,HIGH_NODATA,8718.3193359375,14858.34375,220770368.0,54.84403722426471,0.0,0.0,0.0,51722.6953125,31094
mangaluru,sample_025,VALID,13891.55859375,16852.7109375,284013888.0,29.844037224264707,0.0,0.0,0.0,52181.97265625,48398
mangaluru,sample_026,VALID,18795.93359375,17164.666015625,294625792.0,5.632467830882353,0.0,0.0,0.0,52181.97265625,65057
mangaluru,sample_027,VALID,20192.580078125,17096.92578125,292304896.0,0.0,0.0,0.0,5682.609375,52181.97265625,69043
mangaluru,sample_028,VALID,20127.15234375,17160.482421875,294482144.0,0.0,0.0,0.0,5682.609375,52181.97265625,68884
mangaluru,sample_029,VALID,19891.30859375,17171.22265625,294850912.0,0.0,0.0,0.0,5682.609375,49771.015625,68762
mangaluru,sample_030,VALID,9613.7978515625,15283.6787109375,233590848.0,49.52177159926471,0.0,0.0,0.0,51722.6953125,34475
mangaluru,sample_031,VALID,14767.0849609375,16940.619140625,286984544.0,24.521771599264707,0.0,0.0,0.0,52181.97265625,51758
mangaluru,sample_032,VALID,19309.541015625,17059.296875,291019616.0,2.4227366727941178,0.0,0.0,0.0,52181.97265625,67028
mangaluru,sample_033,VALID,20084.7109375,17070.34375,291396640.0,0.0,0.0,0.0,5682.609375,52181.97265625,69033
mangaluru,sample_034,VALID,20122.3359375,17158.1796875,294403136.0,0.0,0.0,0.0,5682.609375,52181.97265625,68934
mangaluru,sample_035,VALID,19918.423828125,17191.12109375,295534656.0,0.0,0.0,0.0,5682.609375,49771.015625,68803
mangan,sample_000,VALID,27301.375,10631.77734375,113034688.0,0.43083639705882354,0.0,0.0,0.0,62138.70703125,68747
mangan,sample_001,VALID,26533.158203125,11147.048828125,124256704.0,0.3274356617647059,0.0,0.0,0.0,62138.70703125,68912
mangan,sample_002,VALID,25233.62109375,11823.908203125,139804816.0,0.06749770220588235,0.0,0.0,0.0,62138.70703125,69157
mangan,sample_003,VALID,23825.865234375,12618.82421875,159234720.0,0.057444852941176475,0.0,0.0,0.0,62138.70703125,69238
mangan,sample_004,VALID,22280.466796875,13297.50390625,176823616.0,0.09191176470588235,0.0,0.0,0.0,58029.796875,69275
mangan,sample_005,VALID,20709.654296875,13692.068359375,187472736.0,0.08042279411764705,0.0,0.0,0.0,52548.390625,69286
mangan,sample_006,VALID,27308.822265625,10614.2333984375,112661944.0,0.2513212316176471,0.0,0.0,0.0,62138.70703125,68929
mangan,sample_007,VALID,26154.603515625,11684.58984375,136529632.0,0.25275735294117646,0.0,0.0,0.0,62138.70703125,69047
mangan,sample_008,VALID,24503.12109375,12663.408203125,160361904.0,0.06318933823529412,0.0,0.0,0.0,62138.70703125,69245
mangan,sample_009,VALID,22912.86328125,13340.1123046875,177958608.0,0.05313648897058823,0.0,0.0,0.0,62138.70703125,69278
mangan,sample_010,VALID,21541.767578125,13907.1904296875,193409952.0,0.08903952205882353,0.0,0.0,0.0,58029.796875,69244
mangan,sample_011,VALID,19787.5234375,14005.400390625,196151232.0,0.07755055147058823,0.0,0.0,0.0,52548.390625,69244
mangan,sample_012,VALID,26893.853515625,11405.3115234375,130081128.0,0.22403492647058823,0.0,0.0,0.0,62138.70703125,69039
mangan,sample_013,VALID,25412.75390625,12646.0341796875,159922176.0,0.2111098345588235,0.0,0.0,0.0,62138.70703125,69165
mangan,sample_014,VALID,23403.94140625,13493.39453125,182071696.0,0.060317095588235295,0.0,0.0,0.0,62138.70703125,69321
mangan,sample_015,VALID,21730.66796875,13972.333984375,195226112.0,0.06318933823529412,0.0,0.0,0.0,62138.70703125,69299
mangan,sample_016,VALID,20762.3125,14204.5419921875,201769008.0,0.10770909926470588,0.0,0.0,0.0,58029.796875,69237
mangan,sample_017,VALID,19814.55078125,14027.1552734375,196761088.0,0.09909237132352941,0.0,0.0,0.0,52548.390625,69247
mangan,sample_018,VALID,25783.671875,11832.1982421875,140000912.0,0.3805721507352941,0.0,0.0,0.0,62138.70703125,68987
mangan,sample_019,VALID,24234.09765625,12965.4765625,168103584.0,0.25993795955882354,0.0,0.0,0.0,62138.70703125,69180
mangan,sample_020,VALID,21881.5546875,13859.04296875,192073072.0,0.007180606617647059,0.0,0.0,0.0,62138.70703125,69376
mangan,sample_021,VALID,19787.373046875,14076.5224609375,198148480.0,0.012925091911764707,0.0,0.0,0.0,62138.70703125,69318
mangan,sample_022,VALID,19329.046875,14273.4228515625,203730608.0,0.022977941176470586,0.0,0.0,0.0,58029.796875,69271
mangan,sample_023,VALID,19133.890625,14009.212890625,196258048.0,0.0244140625,0.0,0.0,0.0,52813.2734375,69278
mangan,sample_024,VALID,24399.10546875,12933.6171875,167278464.0,0.5658318014705882,0.0,0.0,0.0,59388.12890625,68938
mangan,sample_025,VALID,23145.0,13752.0302734375,189118336.0,0.40498621323529416,0.0,0.0,0.0,59388.12890625,69075
mangan,sample_026,VALID,20916.185546875,14265.9169921875,203516400.0,0.05457261029411765,0.0,0.0,0.0,59388.12890625,69282
mangan,sample_027,VALID,19002.986328125,14133.1435546875,199745760.0,0.014361213235294119,0.0,0.0,0.0,52813.2734375,69255
mangan,sample_028,VALID,18676.23828125,14290.68359375,204223632.0,0.0244140625,0.0,0.0,0.0,52813.2734375,69234
mangan,sample_029,VALID,18855.029296875,14019.0517578125,196533824.0,0.025850183823529414,0.0,0.0,0.0,52813.2734375,69260
mangan,sample_030,VALID,21636.19921875,13889.4560546875,192916992.0,0.7309857536764706,0.0,0.0,0.0,59388.12890625,68839
mangan,sample_031,VALID,21158.017578125,14254.38671875,203187536.0,0.4595588235294118,0.0,0.0,0.0,59388.12890625,68949
mangan,sample_032,VALID,19781.578125,14426.517578125,208124416.0,0.057444852941176475,0.0,0.0,0.0,59388.12890625,69198
mangan,sample_033,VALID,18809.232421875,14284.83203125,204056432.0,0.014361213235294119,0.0,0.0,0.0,52813.2734375,69163
mangan,sample_034,VALID,18790.26171875,14335.349609375,205502256.0,0.0244140625,0.0,0.0,0.0,52813.2734375,69213
mangan,sample_035,VALID,18896.80078125,14105.2333984375,198957600.0,0.025850183823529414,0.0,0.0,0.0,52813.2734375,69252
manila,sample_000,VALID,19615.51953125,16888.380859375,285217376.0,0.004308363970588236,0.0,0.0,0.0,50047.7734375,68546
manila,sample_001,VALID,20231.892578125,17021.150390625,289719552.0,0.0,0.0,0.0,1930.18994140625,51325.71875,68835
manila,sample_002,VALID,20982.8125,17127.310546875,293344800.0,0.0,0.0,0.0,3126.3720703125,51356.234375,69171
manila,sample_003,VALID,21705.08984375,17147.994140625,294053728.0,0.0,0.0,0.0,103.70111083984375,51356.234375,69174
manila,sample_004,VALID,21870.419921875,17174.1875,294952704.0,0.0,0.0,0.0,103.70111083984375,51356.234375,69114
manila,sample_005,VALID,21477.271484375,17248.013671875,297493984.0,0.0,0.0,0.0,103.70111083984375,51356.234375,69055
manila,sample_006,VALID,19095.26953125,16935.314453125,286804896.0,0.0,0.0,0.0,218.74560546875,50047.7734375,67951
manila,sample_007,VALID,20067.720703125,16986.017578125,288524800.0,0.0,0.0,0.0,82.13706970214844,50874.82421875,68599
manila,sample_008,VALID,20991.466796875,17001.888671875,289064192.0,0.0,0.0,0.0,82.13706970214844,51356.234375,69159
manila,sample_009,VALID,21777.5625,16969.302734375,287957216.0,0.0,0.0,0.0,82.13706970214844,51356.234375,69240
manila,sample_010,VALID,22062.029296875,16976.681640625,288207712.0,0.0,0.0,0.0,82.13706970214844,51356.234375,69172
manila,sample_011,VALID,21746.61328125,17112.259765625,292829408.0,0.0,0.0,0.0,103.70111083984375,51356.234375,69041
manila,sample_012,VALID,18923.083984375,16904.474609375,285761280.0,0.0,0.0,0.0,218.74560546875,49948.1015625,67413
manila,sample_013,VALID,19897.646484375,16873.2578125,284706848.0,0.0,0.0,0.0,82.13706970214844,50582.76953125,68261
manila,sample_014,VALID,20912.33203125,16814.431640625,282725088.0,0.020105698529411763,0.0,0.0,0.0,50582.76953125,69047
manila,sample_015,VALID,21761.935546875,16733.705078125,280016864.0,0.020105698529411763,0.0,0.0,0.0,50582.76953125,69287
manila,sample_016,VALID,22205.62890625,16698.05859375,278825152.0,0.020105698529411763,0.0,0.0,0.0,50582.76953125,69277
manila,sample_017,VALID,22025.359375,16826.9296875,283145536.0,0.020105698529411763,0.0,0.0,0.0,50983.5390625,69169
manila,sample_018,VALID,18856.43359375,16851.953125,283988320.0,0.0,0.0,0.0,218.74560546875,49948.1015625,67103
manila,sample_019,VALID,19732.5390625,16765.916015625,281095936.0,0.0,0.0,0.0,82.13706970214844,50060.6796875,68169
manila,sample_020,VALID,20738.265625,16658.072265625,277491360.0,0.05313648897058823,0.0,0.0,0.0,50117.33203125,68965
manila,sample_021,VALID,21595.759765625,16529.615234375,273228160.0,0.05313648897058823,0.0,0.0,0.0,50117.33203125,69259
manila,sample_022,VALID,22163.345703125,16473.861328125,271388128.0,0.05313648897058823,0.0,0.0,0.0,50117.33203125,69275
manila,sample_023,VALID,22274.0859375,16567.72265625,274489440.0,0.05313648897058823,0.0,0.0,0.0,50983.5390625,69212
manila,sample_024,VALID,18731.6953125,16831.4296875,283297056.0,0.0,0.0,0.0,218.74560546875,49220.2265625,67217
manila,sample_025,VALID,19468.658203125,16718.14453125,279496352.0,0.0,0.0,0.0,82.13706970214844,49220.2265625,68302
manila,sample_026,VALID,20488.63671875,16598.513671875,275510656.0,0.05313648897058823,0.0,0.0,0.0,50117.33203125,69012
manila,sample_027,VALID,21374.8125,16458.642578125,270886944.0,0.05313648897058823,0.0,0.0,0.0,50117.33203125,69255
manila,sample_028,VALID,22102.970703125,16315.5205078125,266196208.0,0.05313648897058823,0.0,0.0,0.0,50117.33203125,69271
manila,sample_029,VALID,22322.6015625,16346.8017578125,267217920.0,0.05313648897058823,0.0,0.0,0.0,50983.5390625,69241
manila,sample_030,VALID,18736.916015625,16861.94140625,284325056.0,0.0,0.0,0.0,6399.63427734375,49519.22265625,67571
manila,sample_031,VALID,19280.224609375,16761.267578125,280940096.0,0.0,0.0,0.0,2975.103515625,49519.22265625,68360
manila,sample_032,VALID,20230.06640625,16630.18359375,276562976.0,0.05313648897058823,0.0,0.0,0.0,50117.33203125,68925
manila,sample_033,VALID,21088.96875,16527.060546875,273143712.0,0.05313648897058823,0.0,0.0,0.0,51300.1953125,69163
manila,sample_034,VALID,21928.390625,16309.77734375,266008848.0,0.05313648897058823,0.0,0.0,0.0,51300.1953125,69235
manila,sample_035,VALID,22236.033203125,16235.9365234375,263605632.0,0.05313648897058823,0.0,0.0,0.0,51300.1953125,69225
marrakesh,sample_000,VALID,23956.603515625,16745.2890625,280404736.0,0.0,0.0,0.0,8882.16796875,51822.2578125,69126
marrakesh,sample_001,VALID,23921.4609375,16758.3515625,280842368.0,0.0,0.0,0.0,8828.4921875,51751.8359375,69111
marrakesh,sample_002,VALID,24034.5703125,16785.70703125,281759968.0,0.0,0.0,0.0,8828.4921875,52111.3203125,69078
marrakesh,sample_003,VALID,24239.107421875,16750.083984375,280565312.0,0.0,0.0,0.0,8828.4921875,52185.4921875,69066
marrakesh,sample_004,VALID,24456.234375,16753.482421875,280679168.0,0.0,0.0,0.0,8828.4921875,52185.4921875,68969
marrakesh,sample_005,VALID,24602.703125,16787.4609375,281818848.0,0.0,0.0,0.0,9346.1865234375,52452.7265625,68965
marrakesh,sample_006,VALID,23798.166015625,16711.408203125,279271168.0,0.0,0.0,0.0,8515.34375,51822.2578125,69147
marrakesh,sample_007,VALID,23836.6875,16624.509765625,276374336.0,0.0,0.0,0.0,8828.4921875,51751.8359375,69168
marrakesh,sample_008,VALID,23990.423828125,16603.578125,275678784.0,0.0,0.0,0.0,8828.4921875,52111.3203125,69158
marrakesh,sample_009,VALID,24133.142578125,16629.015625,276524192.0,0.0,0.0,0.0,8828.4921875,52185.4921875,69145
marrakesh,sample_010,VALID,24252.234375,16686.78515625,278448800.0,0.0,0.0,0.0,8828.4921875,52185.4921875,69134
marrakesh,sample_011,VALID,24350.396484375,16802.013671875,282307648.0,0.0,0.0,0.0,9152.1357421875,52452.7265625,69099
marrakesh,sample_012,VALID,23692.171875,16710.728515625,279248416.0,0.0,0.0,0.0,8276.03515625,51759.95703125,69170
marrakesh,sample_013,VALID,23703.48046875,16571.8828125,274627296.0,0.0,0.0,0.0,8276.03515625,51751.8359375,69182
marrakesh,sample_014,VALID,23829.05859375,16498.1328125,272188416.0,0.0,0.0,0.0,8276.03515625,52111.3203125,69187
marrakesh,sample_015,VALID,23886.771484375,16576.4765625,274779552.0,0.0,0.0,0.0,8276.03515625,52111.3203125,69202
marrakesh,sample_016,VALID,23985.6328125,16656.904296875,277452480.0,0.0,0.0,0.0,8828.4921875,52111.3203125,69193
marrakesh,sample_017,VALID,24052.955078125,16806.548828125,282460096.0,0.0,0.0,0.0,9090.2626953125,52452.7265625,69180
marrakesh,sample_018,VALID,23581.1875,16683.888671875,278352128.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69134
marrakesh,sample_019,VALID,23604.98828125,16563.88671875,274362368.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69153
marrakesh,sample_020,VALID,23654.66796875,16503.2890625,272358528.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69163
marrakesh,sample_021,VALID,23667.74609375,16594.39453125,275373920.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69207
marrakesh,sample_022,VALID,23732.412109375,16696.251953125,278764800.0,0.0,0.0,0.0,8828.4921875,51956.81640625,69210
marrakesh,sample_023,VALID,23761.390625,16832.70703125,283340032.0,0.0,0.0,0.0,8992.826171875,52023.00390625,69191
marrakesh,sample_024,VALID,23516.095703125,16709.34765625,279202272.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69140
marrakesh,sample_025,VALID,23514.67578125,16640.74609375,276914432.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69160
marrakesh,sample_026,VALID,23492.3203125,16625.837890625,276418496.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69154
marrakesh,sample_027,VALID,23434.0703125,16735.2421875,280068352.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69205
marrakesh,sample_028,VALID,23479.31640625,16809.955078125,282574592.0,0.0,0.0,0.0,8814.26171875,51347.12109375,69222
marrakesh,sample_029,VALID,23516.515625,16901.369140625,285656256.0,0.0,0.0,0.0,8906.51953125,51524.72265625,69177
marrakesh,sample_030,VALID,23632.015625,16746.564453125,280447424.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69135
marrakesh,sample_031,VALID,23544.474609375,16766.845703125,281127104.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69175
marrakesh,sample_032,VALID,23445.669921875,16788.05078125,281838656.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69174
marrakesh,sample_033,VALID,23313.9609375,16872.82421875,284692224.0,0.0,0.0,0.0,8276.03515625,51676.40234375,69187
marrakesh,sample_034,VALID,23323.8203125,16916.609375,286171648.0,0.0,0.0,0.0,8696.6376953125,51347.12109375,69203
marrakesh,sample_035,VALID,23386.279296875,16945.6015625,287153440.0,0.0,0.0,0.0,8696.6376953125,51418.05859375,69181
marseille,sample_000,VALID,11671.5478515625,14520.4404296875,210843200.0,37.22713694852941,0.0,0.0,0.0,45002.3046875,43333
marseille,sample_001,VALID,16508.25390625,14808.8203125,219301168.0,12.303251378676471,0.0,0.0,0.0,45002.3046875,60480
marseille,sample_002,VALID,18980.400390625,14374.001953125,206611936.0,0.028722426470588237,0.0,0.0,0.0,45002.3046875,68954
marseille,sample_003,VALID,18954.0625,14380.3037109375,206793136.0,0.0,0.0,0.0,3327.1435546875,44348.0390625,68998
marseille,sample_004,VALID,18951.384765625,14368.1015625,206442336.0,0.0,0.0,0.0,3327.1435546875,44348.0390625,69016
marseille,sample_005,VALID,18674.265625,14406.677734375,207552368.0,0.0,0.0,0.0,3327.1435546875,44236.484375,68959
marseille,sample_006,VALID,12618.544921875,14706.0185546875,216266992.0,30.141314338235293,0.0,0.0,0.0,42921.7265625,47521
marseille,sample_007,VALID,17217.615234375,14728.0888671875,216916608.0,6.610466452205882,0.0,0.0,0.0,44348.0390625,63610
marseille,sample_008,VALID,18761.00390625,14449.869140625,208798720.0,0.0,0.0,0.0,3327.1435546875,44348.0390625,68523
marseille,sample_009,VALID,18943.734375,14409.2490234375,207626448.0,0.0,0.0,0.0,3327.1435546875,44348.0390625,68870
marseille,sample_010,VALID,19090.11328125,14357.734375,206144544.0,0.0,0.0,0.0,3327.1435546875,44348.0390625,69036
marseille,sample_011,VALID,18866.17578125,14389.51171875,207058048.0,0.0,0.0,0.0,3327.1435546875,44236.484375,69020
marseille,sample_012,VALID,13633.748046875,14846.138671875,220407840.0,23.05261948529412,0.0,0.0,0.0,42826.5234375,51411
marseille,sample_013,VALID,17660.12890625,14677.2783203125,215422496.0,2.6798023897058822,0.0,0.0,0.0,44348.0390625,65252
marseille,sample_014,VALID,18641.064453125,14505.7568359375,210416976.0,0.0,0.0,0.0,3327.1435546875,44348.0390625,67858
marseille,sample_015,VALID,19019.9296875,14420.6552734375,207955312.0,0.0,0.0,0.0,3327.1435546875,44348.0390625,68640
marseille,sample_016,VALID,19285.998046875,14341.6572265625,205683120.0,0.0,0.0,0.0,3327.1435546875,44348.0390625,69004
marseille,sample_017,VALID,19159.634765625,14353.6357421875,206026848.0,0.0,0.0,0.0,3327.1435546875,44236.484375,69019
marseille,sample_018,VALID,14568.9228515625,14909.21875,222284800.0,15.923713235294118,0.0,0.0,0.0,42801.375,54765
marseille,sample_019,VALID,17649.5625,14690.5673828125,215812768.0,0.471047794117647,0.0,0.0,0.0,43751.21875,64923
marseille,sample_020,VALID,18327.994140625,14573.6396484375,212390976.0,0.0,0.0,0.0,3327.1435546875,44236.484375,66585
marseille,sample_021,VALID,18811.03515625,14450.1806640625,208807712.0,0.0,0.0,0.0,3327.1435546875,44236.484375,68129
marseille,sample_022,VALID,19189.140625,14325.3203125,205214816.0,0.0,0.0,0.0,3327.1435546875,44236.484375,68957
marseille,sample_023,VALID,19196.982421875,14295.111328125,204350208.0,0.0,0.0,0.0,3327.1435546875,44236.484375,68998
marseille,sample_024,VALID,15655.3203125,14905.1123046875,222162384.0,9.331916360294118,0.0,0.0,0.0,41659.6875,58005
marseille,sample_025,VALID,17613.0625,14684.4951171875,215634384.0,0.0,0.0,0.0,7061.76220703125,43641.40234375,64548
marseille,sample_026,VALID,18189.87109375,14557.126953125,211909952.0,0.0,0.0,0.0,4754.02685546875,43641.40234375,66262
marseille,sample_027,VALID,18636.283203125,14427.0888671875,208140896.0,0.0,0.0,0.0,4754.02685546875,43641.40234375,68051
marseille,sample_028,VALID,19012.349609375,14295.9775390625,204374976.0,0.0,0.0,0.0,3939.20556640625,44221.03125,68932
marseille,sample_029,VALID,19096.595703125,14268.2783203125,203583760.0,0.0,0.0,0.0,3939.20556640625,44221.03125,68994
marseille,sample_030,VALID,16517.654296875,14851.0546875,220553824.0,4.474954044117647,0.0,0.0,0.0,41659.6875,60536
marseille,sample_031,VALID,17536.3046875,14705.4619140625,216250608.0,0.0,0.0,0.0,7061.76220703125,42236.484375,64197
marseille,sample_032,VALID,17949.771484375,14610.416015625,213464256.0,0.0,0.0,0.0,4754.02685546875,43039.30078125,65521
marseille,sample_033,VALID,18278.578125,14513.271484375,210635056.0,0.0,0.0,0.0,4754.02685546875,43567.41015625,67200
marseille,sample_034,VALID,18578.62890625,14412.79296875,207728608.0,0.0,0.0,0.0,3939.20556640625,44221.03125,68408
marseille,sample_035,VALID,18665.80078125,14385.7451171875,206949664.0,0.0,0.0,0.0,3939.20556640625,44221.03125,68778
medellin,sample_000,VALID,20731.90234375,16848.736328125,283879904.0,0.08903952205882353,0.0,0.0,0.0,52122.59375,69150
medellin,sample_001,VALID,20375.80078125,16678.1640625,278161152.0,0.439453125,0.0,0.0,0.0,52122.59375,68945
medellin,sample_002,VALID,20727.869140625,16931.244140625,286667008.0,0.05888097426470588,0.0,0.0,0.0,52591.40625,69173
medellin,sample_003,VALID,20284.861328125,16739.009765625,280194464.0,0.4164751838235294,0.0,0.0,0.0,52591.40625,68960
meerut,sample_000,VALID,21491.470703125,16277.7158203125,264964032.0,0.0,0.0,0.0,8418.673828125,49212.30078125,68889
meerut,sample_001,VALID,21578.33203125,16389.9921875,268631872.0,0.0,0.0,0.0,8418.673828125,49960.703125,68936
meerut,sample_002,VALID,21683.412109375,16420.275390625,269625440.0,0.0,0.0,0.0,8418.673828125,49960.703125,68937
meerut,sample_003,VALID,21724.177734375,16375.01953125,268141264.0,0.0,0.0,0.0,8418.673828125,49960.703125,68992
meerut,sample_004,VALID,21640.890625,16315.263671875,266187840.0,0.0,0.0,0.0,8428.5234375,49960.703125,68986
meerut,sample_005,VALID,21543.669921875,16229.177734375,263386208.0,0.0,0.0,0.0,8576.201171875,49485.37890625,68882
meerut,sample_006,VALID,21566.466796875,16282.908203125,265133088.0,0.0,0.0,0.0,8418.673828125,49212.30078125,68896
meerut,sample_007,VALID,21687.609375,16394.6875,268785792.0,0.0,0.0,0.0,8418.673828125,49960.703125,68951
meerut,sample_008,VALID,21839.205078125,16461.2578125,270972992.0,0.0,0.0,0.0,8418.673828125,49960.703125,68985
meerut,sample_009,VALID,21906.833984375,16458.126953125,270869952.0,0.0,0.0,0.0,8418.673828125,50115.03515625,69022
meerut,sample_010,VALID,21802.93359375,16417.013671875,269518336.0,0.0,0.0,0.0,8428.5234375,50115.03515625,69044
meerut,sample_011,VALID,21692.771484375,16312.0146484375,266081824.0,0.0,0.0,0.0,8576.201171875,50115.03515625,68969
meerut,sample_012,VALID,21659.455078125,16295.5380859375,265544576.0,0.0,0.0,0.0,8509.458984375,49212.30078125,68913
meerut,sample_013,VALID,21835.908203125,16369.2998046875,267953968.0,0.0,0.0,0.0,8435.1259765625,49960.703125,68978
meerut,sample_014,VALID,22020.4921875,16446.673828125,270493056.0,0.0,0.0,0.0,8435.1259765625,50185.921875,68952
meerut,sample_015,VALID,22119.595703125,16479.259765625,271565984.0,0.0,0.0,0.0,8435.1259765625,50185.921875,68920
meerut,sample_016,VALID,21985.162109375,16484.373046875,271734528.0,0.0,0.0,0.0,8435.1259765625,50185.921875,68977
meerut,sample_017,VALID,21839.234375,16410.65234375,269309536.0,0.0,0.0,0.0,8576.201171875,50185.921875,68979
meerut,sample_018,VALID,21662.373046875,16309.484375,265999296.0,0.0,0.0,0.0,8509.458984375,49212.30078125,68902
meerut,sample_019,VALID,21853.208984375,16341.91796875,267058272.0,0.0,0.0,0.0,8509.458984375,49212.30078125,68998
meerut,sample_020,VALID,22052.095703125,16402.33203125,269036480.0,0.0,0.0,0.0,8585.873046875,50185.921875,68985
meerut,sample_021,VALID,22152.169921875,16462.97265625,271029440.0,0.0,0.0,0.0,8585.873046875,50185.921875,68929
meerut,sample_022,VALID,22069.95703125,16487.1875,271827360.0,0.0,0.0,0.0,8633.869140625,50185.921875,68964
meerut,sample_023,VALID,21943.474609375,16464.859375,271091584.0,0.0,0.0,0.0,8633.869140625,50185.921875,68970
meerut,sample_024,VALID,21673.455078125,16334.65234375,266820880.0,0.0,0.0,0.0,8585.873046875,49485.3828125,68853
meerut,sample_025,VALID,21846.099609375,16336.18359375,266870880.0,0.0,0.0,0.0,8585.873046875,49485.3828125,68908
meerut,sample_026,VALID,22029.216796875,16381.193359375,268343504.0,0.0,0.0,0.0,8547.724609375,50185.921875,68945
meerut,sample_027,VALID,22123.115234375,16443.291015625,270381824.0,0.0,0.0,0.0,8547.724609375,50185.921875,68936
meerut,sample_028,VALID,22065.796875,16469.078125,271230528.0,0.0,0.0,0.0,8547.724609375,50185.921875,68918
meerut,sample_029,VALID,21972.189453125,16508.50390625,272530688.0,0.0,0.0,0.0,8547.724609375,50185.921875,68915
meerut,sample_030,VALID,21641.537109375,16382.5732421875,268388720.0,0.0,0.0,0.0,8585.873046875,50298.73046875,68805
meerut,sample_031,VALID,21769.982421875,16367.1748046875,267884400.0,0.0,0.0,0.0,8585.873046875,50298.73046875,68826
meerut,sample_032,VALID,21942.04296875,16382.376953125,268382272.0,0.0,0.0,0.0,8547.724609375,50298.73046875,68919
meerut,sample_033,VALID,22043.958984375,16414.271484375,269428320.0,0.0,0.0,0.0,8547.724609375,50185.921875,68923
meerut,sample_034,VALID,22022.9296875,16444.046875,270406688.0,0.0,0.0,0.0,8547.724609375,50185.921875,68894
meerut,sample_035,VALID,21972.32421875,16522.533203125,272994080.0,0.0,0.0,0.0,8547.724609375,50185.921875,68876
